date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2024-09-16,Fertilizer,DAP,Siaya,Aram,2.2895,65.0,120.0
2024-09-16,Fertilizer,DAP,Siaya,Aram,1.4895,75.0,140.0
2024-09-16,Fertilizer,DAP,Siaya,Aram,0.825,70.0,200.0
2024-09-16,Fertilizer,CAN,Siaya,Aram,1.425,75.0,110.0
2024-09-16,Fertilizer,CAN,Siaya,Aram,1.425,60.0,120.0
2024-09-16,Fertilizer,CAN,Siaya,Aram,1.425,60.0,150.0
2024-09-15,Fertilizer,CAN,Kisumu,Kibuye,1.3115,50.0,100.0
2024-09-15,Fertilizer,CAN,Kisumu,Muhoroni,5.0,62.0,66.0
2024-09-14,Fertilizer,NPK,Muranga,Mukuyu Market,2.429,100.0,110.0
2024-09-14,Fertilizer,DAP,Muranga,Mukuyu Market,1.629,110.0,120.0
2024-09-14,Fertilizer,CAN,Muranga,Mukuyu Market,1.629,80.0,84.0
2024-09-13,Fertilizer,DAP,Kakamega,Mumias,0.475,65.0,104.0
2024-09-13,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,6.5,109.0,120.0
2024-09-13,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,70.0,80.0
2024-09-11,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.5,108.0,120.0
2024-09-11,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,68.0,80.0
2024-09-08,Fertilizer,CAN,Kisumu,Kibuye,0.85,50.0,100.0
2024-09-07,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,8.5,108.0,120.0
2024-09-07,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,68.0,80.0
2024-09-07,Fertilizer,CAN,Muranga,Mukuyu Market,0.375,80.0,84.0
2024-09-07,Fertilizer,NPK,Muranga,Mukuyu Market,1.85,100.0,110.0
2024-09-06,Fertilizer,DAP,Kakamega,Mumias,7.5,101.0,109.0
2024-09-06,Fertilizer,CAN,Kakamega,Mumias,1.4,58.0,68.0
2024-09-05,Fertilizer,DAP,Siaya,Aram,0.75,100.0,130.0
2024-09-05,Fertilizer,DAP,Siaya,Aram,0.725,100.0,140.0
2024-09-05,Fertilizer,DAP,Siaya,Aram,0.725,65.0,200.0
2024-09-05,Fertilizer,CAN,Siaya,Aram,1.7,70.0,120.0
2024-09-05,Fertilizer,CAN,Siaya,Aram,2.325,65.0,150.0
2024-09-05,Fertilizer,DAP,Bungoma,Kimilili town,0.05,50.0,50.0
2024-09-04,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,7.0,104.0,120.0
2024-09-04,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,62.0,100.0
2024-09-04,Fertilizer,NPK,Muranga,Mukuyu Market,1.45,90.0,120.0
2024-09-04,Fertilizer,DAP,Muranga,Mukuyu Market,0.325,75.0,140.0
2024-09-04,Fertilizer,CAN,Muranga,Mukuyu Market,1.175,60.0,110.0
2024-09-04,Fertilizer,CAN,Siaya,Akala,0.8,92.0,105.0
2024-09-03,Fertilizer,DAP,Kirinyaga,Kagio,0.775,120.0,130.0
2024-09-03,Fertilizer,NPK,Kirinyaga,Kagio,1.15,91.0,110.0
2024-09-03,Fertilizer,CAN,Kirinyaga,Kagio,1.55,76.0,80.0
2024-09-02,Fertilizer,DAP,Kisumu,Ahero,10.0,116.0,120.0
2024-09-02,Fertilizer,CAN,Kisumu,Ahero,7.0,90.0,100.0
2024-09-01,Fertilizer,CAN,Kisumu,Kibuye,0.575,50.0,100.0
2024-08-31,Fertilizer,NPK,Muranga,Mukuyu Market,1.925,100.0,110.0
2024-08-31,Fertilizer,DAP,Muranga,Mukuyu Market,1.75,120.0,140.0
2024-08-31,Fertilizer,CAN,Muranga,Mukuyu Market,1.3,80.0,100.0
2024-08-31,Fertilizer,NPK,Siaya,Akala,0.1,70.0,120.0
2024-08-30,Fertilizer,CAN,Siaya,Ugunja,2.5,75.0,96.0
2024-08-30,Fertilizer,NPK,Siaya,Ugunja,2.5,70.0,109.0
2024-08-30,Fertilizer,DAP,Siaya,Ugunja,5.0,70.0,112.0
2024-08-30,Fertilizer,DAP,Kisumu,Muhoroni,5.0,96.0,100.0
2024-08-30,Fertilizer,CAN,Kakamega,Mumias,1.5,58.0,68.0
2024-08-30,Fertilizer,DAP,Kakamega,Mumias,8.0,101.0,108.0
2024-08-30,Fertilizer,NPK,Muranga,Kirwara Market,1.2,80.0,120.0
2024-08-30,Fertilizer,DAP,Muranga,Kirwara Market,1.65,80.0,140.0
2024-08-30,Fertilizer,CAN,Muranga,Kirwara Market,2.3,80.0,120.0
2024-08-30,Fertilizer,NPK,Kirinyaga,Kagio,2.2,91.0,120.0
2024-08-30,Fertilizer,CAN,Kirinyaga,Kagio,1.55,64.0,80.0
2024-08-30,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,6.5,108.0,120.0
2024-08-30,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.2,68.0,80.0
2024-08-29,Fertilizer,DAP,Siaya,Aram,0.44,85.0,130.0
2024-08-29,Fertilizer,DAP,Siaya,Aram,1.389,85.0,140.0
2024-08-29,Fertilizer,DAP,Siaya,Aram,2.049,85.0,200.0
2024-08-29,Fertilizer,CAN,Siaya,Aram,1.45,60.0,120.0
2024-08-29,Fertilizer,CAN,Siaya,Aram,1.75,75.0,150.0
2024-08-28,Fertilizer,NPK,Siaya,Akala,0.1,75.0,120.0
2024-08-28,Fertilizer,CAN,Siaya,Akala,0.8,90.0,90.0
2024-08-28,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,8.5,108.0,120.0
2024-08-28,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,70.0,80.0
2024-08-26,Fertilizer,DAP,Siaya,Aram,0.545,70.0,120.0
2024-08-26,Fertilizer,DAP,Siaya,Aram,0.425,70.0,140.0
2024-08-26,Fertilizer,DAP,Siaya,Aram,0.65,70.0,200.0
2024-08-26,Fertilizer,CAN,Siaya,Aram,0.95,80.0,110.0
2024-08-26,Fertilizer,CAN,Siaya,Aram,1.6,80.0,120.0
2024-08-26,Fertilizer,CAN,Siaya,Aram,1.75,105.0,150.0
2024-08-25,Fertilizer,NPK,Kakamega,Mumias,0.8,98.0,110.0
2024-08-25,Fertilizer,DAP,Kakamega,Mumias,6.0,96.0,108.0
2024-08-25,Fertilizer,CAN,Kakamega,Mumias,0.75,56.0,68.0
2024-08-25,Fertilizer,CAN,Kisumu,Kibuye,1.1,50.0,125.0
2024-08-23,Fertilizer,NPK,Kakamega,Mumias,1.0,103.0,110.0
2024-08-23,Fertilizer,DAP,Kakamega,Mumias,4.5,102.0,109.0
2024-08-23,Fertilizer,CAN,Kakamega,Mumias,0.5,61.0,68.0
2024-08-23,Fertilizer,NPK,Kirinyaga,Kagio,1.0,91.0,120.0
2024-08-23,Fertilizer,CAN,Kirinyaga,Kagio,0.9,76.0,80.0
2024-08-23,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,8.5,110.0,120.0
2024-08-23,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,68.0,80.0
2024-08-22,Fertilizer,DAP,Siaya,Aram,1.25,52.5,120.0
2024-08-22,Fertilizer,DAP,Siaya,Aram,1.205,72.5,140.0
2024-08-22,Fertilizer,DAP,Siaya,Aram,1.255,72.5,200.0
2024-08-22,Fertilizer,CAN,Siaya,Aram,2.15,85.0,110.0
2024-08-22,Fertilizer,CAN,Siaya,Aram,2.15,85.0,120.0
2024-08-22,Fertilizer,CAN,Siaya,Aram,2.327,85.0,150.0
2024-08-21,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,8.5,110.0,120.0
2024-08-21,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,70.0,80.0
2024-08-21,Fertilizer,DAP,Nandi,Serem - Nandi,0.3,124.0,130.0
2024-08-21,Fertilizer,NPK,Kakamega,Sabatia,5.0,114.0,128.0
2024-08-21,Fertilizer,DAP,Kakamega,Sabatia,4.5,114.0,120.0
2024-08-21,Fertilizer,CAN,Kakamega,Sabatia,4.0,72.0,92.0
2024-08-21,Fertilizer,NPK,Muranga,Mukuyu Market,1.47,90.0,120.0
2024-08-21,Fertilizer,DAP,Muranga,Mukuyu Market,1.92,105.0,140.0
2024-08-21,Fertilizer,CAN,Muranga,Mukuyu Market,1.55,105.0,110.0
2024-08-19,Fertilizer,DAP,Siaya,Aram,1.225,100.0,120.0
2024-08-19,Fertilizer,DAP,Siaya,Aram,0.875,85.0,140.0
2024-08-19,Fertilizer,DAP,Siaya,Aram,1.4775,85.0,200.0
2024-08-19,Fertilizer,CAN,Siaya,Aram,1.7775,90.0,110.0
2024-08-19,Fertilizer,CAN,Siaya,Aram,0.95,90.0,120.0
2024-08-19,Fertilizer,CAN,Siaya,Aram,1.4,90.0,150.0
2024-08-18,Fertilizer,NPK,Migori,Mabera,1.0,50.0,100.0
2024-08-18,Fertilizer,NPK,Taita-Taveta,Mghange,1.5,85.0,120.0
2024-08-18,Fertilizer,DAP,Taita-Taveta,Mghange,1.5,85.0,130.0
2024-08-18,Fertilizer,CAN,Taita-Taveta,Mghange,1.5,75.0,90.0
2024-08-17,Fertilizer,NPK,Muranga,Mukuyu Market,1.35,110.0,120.0
2024-08-17,Fertilizer,DAP,Muranga,Mukuyu Market,1.55,130.0,140.0
2024-08-17,Fertilizer,CAN,Muranga,Mukuyu Market,1.79,80.0,100.0
2024-08-16,Fertilizer,DAP,Kakamega,Mumias,2.5,56.67,63.33
2024-08-16,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,8.5,110.0,120.0
2024-08-16,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,4.5,70.0,80.0
2024-08-15,Fertilizer,CAN,Migori,Mabera,5.0,50.0,100.0
2024-08-15,Fertilizer,DAP,Siaya,Aram,2.275,80.0,120.0
2024-08-15,Fertilizer,DAP,Siaya,Aram,2.15,80.0,140.0
2024-08-15,Fertilizer,DAP,Siaya,Aram,2.55,90.0,200.0
2024-08-15,Fertilizer,CAN,Siaya,Aram,2.55,80.0,110.0
2024-08-15,Fertilizer,CAN,Siaya,Aram,2.75,90.0,120.0
2024-08-15,Fertilizer,CAN,Siaya,Aram,0.5,135.0,150.0
2024-08-14,Fertilizer,NPK,Muranga,Mukuyu Market,0.55,70.0,110.0
2024-08-14,Fertilizer,DAP,Muranga,Mukuyu Market,1.2675,85.0,140.0
2024-08-14,Fertilizer,CAN,Muranga,Mukuyu Market,1.6175,85.0,110.0
2024-08-14,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.7,110.0,120.0
2024-08-14,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.8,70.0,80.0
2024-08-13,Fertilizer,DAP,Kisumu,Ahero,10.0,120.0,130.0
2024-08-13,Fertilizer,CAN,Kisumu,Ahero,4.0,96.0,100.0
2024-08-12,Fertilizer,DAP,Siaya,Aram,1.05,98.33500000000001,200.0
2024-08-12,Fertilizer,CAN,Siaya,Aram,1.05,93.33500000000001,110.0
2024-08-12,Fertilizer,CAN,Siaya,Aram,1.2025,90.0,120.0
2024-08-12,Fertilizer,CAN,Siaya,Aram,1.5525,85.0,150.0
2024-08-12,Fertilizer,DAP,Kitui,Kalundu,0.95,106.0,130.0
2024-08-12,Fertilizer,CAN,Kitui,Kalundu,1.5,65.0,80.0
2024-08-11,Fertilizer,CAN,Kisumu,Kibuye,0.61,51.6,150.0
2024-08-11,Fertilizer,DAP,Kakamega,Mumias,3.0,96.0,112.0
2024-08-11,Fertilizer,CAN,Kakamega,Mumias,1.0,56.0,68.0
2024-08-10,Fertilizer,DAP,Kakamega,Sabatia,10.0,100.0,110.0
2024-08-10,Fertilizer,CAN,Kakamega,Sabatia,5.0,76.0,80.0
2024-08-10,Fertilizer,NPK,Muranga,Mukuyu Market,2.2075,100.0,110.0
2024-08-10,Fertilizer,DAP,Muranga,Mukuyu Market,1.65,110.0,126.0
2024-08-10,Fertilizer,CAN,Muranga,Mukuyu Market,1.1,70.0,80.0
2024-08-09,Fertilizer,CAN,Kirinyaga,Ngurubani Market,5.035,68.0,80.0
2024-08-09,Fertilizer,DAP,Kakamega,Mumias,5.0,96.0,112.0
2024-08-09,Fertilizer,CAN,Kakamega,Mumias,0.5,52.0,64.0
2024-08-08,Fertilizer,DAP,Siaya,Aram,2.25,90.0,130.0
2024-08-08,Fertilizer,DAP,Siaya,Aram,1.325,90.0,140.0
2024-08-08,Fertilizer,DAP,Siaya,Aram,0.925,90.0,200.0
2024-08-08,Fertilizer,CAN,Siaya,Aram,0.925,95.0,116.0
2024-08-08,Fertilizer,CAN,Siaya,Aram,0.95,95.0,120.0
2024-08-07,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,7.0,120.0,130.0
2024-08-07,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,5.0,75.0,80.0
2024-08-07,Fertilizer,NPK,Muranga,Mukuyu Market,0.65,85.0,120.0
2024-08-07,Fertilizer,DAP,Muranga,Mukuyu Market,0.65,90.0,140.0
2024-08-07,Fertilizer,CAN,Muranga,Mukuyu Market,1.145,90.0,110.0
2024-08-06,Fertilizer,DAP,Kisumu,Ahero,3.5,120.0,130.0
2024-08-06,Fertilizer,CAN,Kisumu,Ahero,4.0,96.0,100.0
2024-08-05,Fertilizer,CAN,Siaya,Aram,1.55,75.0,120.0
2024-08-05,Fertilizer,CAN,Siaya,Aram,1.55,100.0,100.0
2024-08-05,Fertilizer,DAP,Siaya,Aram,1.85,75.0,120.0
2024-08-05,Fertilizer,DAP,Siaya,Aram,1.1,70.0,140.0
2024-08-05,Fertilizer,DAP,Siaya,Aram,1.3,60.0,150.0
2024-08-04,Fertilizer,DAP,Kisumu,Kibuye,0.85,51.6,115.0
2024-08-04,Fertilizer,CAN,Kisumu,Kibuye,1.527,51.6,130.0
2024-08-03,Fertilizer,CAN,Siaya,Akala,0.8,90.0,90.0
2024-08-02,Fertilizer,DAP,Kakamega,Mumias,3.6,94.0,103.0
2024-08-02,Fertilizer,CAN,Kakamega,Mumias,2.4,56.0,64.0
2024-08-02,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,6.8,118.0,130.0
2024-08-02,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,74.0,80.0
2024-07-31,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,7.5,120.0,130.0
2024-07-31,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,5.0,72.0,80.0
2024-07-31,Fertilizer,NPK,Muranga,Mukuyu Market,1.8,75.0,130.0
2024-07-31,Fertilizer,DAP,Muranga,Mukuyu Market,2.0,80.0,140.0
2024-07-31,Fertilizer,CAN,Muranga,Mukuyu Market,2.0,70.0,110.0
2024-07-29,Fertilizer,DAP,Siaya,Aram,1.75,110.0,130.0
2024-07-29,Fertilizer,DAP,Siaya,Aram,0.35,130.0,140.0
2024-07-29,Fertilizer,DAP,Siaya,Aram,1.2,110.0,200.0
2024-07-29,Fertilizer,CAN,Siaya,Aram,1.2,90.0,120.0
2024-07-29,Fertilizer,CAN,Siaya,Aram,1.5,85.0,140.0
2024-07-29,Fertilizer,CAN,Siaya,Aram,0.9,70.0,150.0
2024-07-28,Fertilizer,CAN,Kisumu,Kibuye,1.75,50.0,100.0
2024-07-28,Fertilizer,DAP,Kakamega,Mumias,2.0,92.0,102.0
2024-07-28,Fertilizer,CAN,Kakamega,Mumias,3.0,56.0,64.0
2024-07-28,Fertilizer,CAN,Kisumu,Muhoroni,5.0,70.0,74.0
2024-07-27,Fertilizer,CAN,Siaya,Akala,0.6,100.0,110.0
2024-07-27,Fertilizer,NPK,Muranga,Mukuyu Market,1.604,100.0,110.0
2024-07-27,Fertilizer,DAP,Muranga,Mukuyu Market,1.42,110.0,126.0
2024-07-27,Fertilizer,CAN,Muranga,Mukuyu Market,1.3,64.0,80.0
2024-07-26,Fertilizer,DAP,Kakamega,Mumias,12.0,88.0,102.0
2024-07-26,Fertilizer,CAN,Kakamega,Mumias,10.0,56.0,64.0
2024-07-26,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.4,121.0,130.0
2024-07-26,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,72.0,80.0
2024-07-25,Fertilizer,CAN,Kisumu,Ahero,3.5,9.6,10.0
2024-07-24,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.2,122.0,130.0
2024-07-24,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.2,72.0,80.0
2024-07-24,Fertilizer,NPK,Nandi,Serem - Nandi,0.3,125.0,125.0
2024-07-24,Fertilizer,DAP,Nandi,Serem - Nandi,0.6,128.0,130.0
2024-07-24,Fertilizer,CAN,Siaya,Akala,0.6,100.0,100.0
2024-07-24,Fertilizer,NPK,Muranga,Mukuyu Market,1.65,70.0,120.0
2024-07-24,Fertilizer,DAP,Muranga,Mukuyu Market,1.0,70.0,140.0
2024-07-24,Fertilizer,CAN,Muranga,Mukuyu Market,1.15,110.0,110.0
2024-07-23,Fertilizer,CAN,Siaya,Ugunja,0.95,88.0,92.0
2024-07-23,Fertilizer,DAP,Siaya,Ugunja,1.479,116.0,126.0
2024-07-22,Fertilizer,CAN,Siaya,Aram,2.175,120.0,120.0
2024-07-22,Fertilizer,CAN,Siaya,Aram,1.375,100.0,150.0
2024-07-22,Fertilizer,DAP,Siaya,Aram,0.525,115.0,130.0
2024-07-22,Fertilizer,DAP,Siaya,Aram,0.725,115.0,140.0
2024-07-22,Fertilizer,DAP,Siaya,Aram,0.775,100.0,200.0
2024-07-21,Fertilizer,NPK,Kisumu,Kibuye,0.775,50.0,110.0
2024-07-21,Fertilizer,DAP,Kisumu,Kibuye,2.025,50.0,110.0
2024-07-21,Fertilizer,CAN,Kisumu,Kibuye,2.95,50.0,110.0
2024-07-21,Fertilizer,DAP,Nyamira,Ikonge,4.8,85.0,128.0
2024-07-20,Fertilizer,DAP,Siaya,Akala,0.8,130.0,135.0
2024-07-20,Fertilizer,CAN,Siaya,Akala,0.5,90.0,135.0
2024-07-19,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,6.5,120.0,130.0
2024-07-19,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,72.0,80.0
2024-07-18,Fertilizer,DAP,Siaya,Aram,2.6,95.0,120.0
2024-07-18,Fertilizer,DAP,Siaya,Aram,1.5,85.0,140.0
2024-07-18,Fertilizer,DAP,Siaya,Aram,0.75,70.0,150.0
2024-07-18,Fertilizer,CAN,Siaya,Aram,0.35,75.0,110.0
2024-07-18,Fertilizer,CAN,Siaya,Aram,0.7,90.0,100.0
2024-07-17,Fertilizer,DAP,Nandi,Serem - Nandi,0.2,124.0,130.0
2024-07-17,Fertilizer,CAN,Nandi,Serem - Nandi,0.5,116.0,120.0
2024-07-17,Fertilizer,NPK,Muranga,Mukuyu Market,1.56,110.0,120.0
2024-07-17,Fertilizer,DAP,Muranga,Mukuyu Market,1.175,100.0,140.0
2024-07-17,Fertilizer,CAN,Muranga,Mukuyu Market,0.435,110.0,110.0
2024-07-17,Fertilizer,CAN,Siaya,Akala,0.8,92.0,125.0
2024-07-17,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,6.5,120.0,130.0
2024-07-17,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,1.8,73.0,80.0
2024-07-16,Fertilizer,CAN,Siaya,Ugunja,3.0,80.0,88.0
2024-07-16,Fertilizer,DAP,Siaya,Ugunja,1.6,108.0,112.0
2024-07-15,Fertilizer,DAP,Siaya,Aram,2.205,100.0,140.0
2024-07-15,Fertilizer,DAP,Siaya,Aram,1.25,100.0,120.0
2024-07-15,Fertilizer,CAN,Siaya,Aram,0.7175,100.0,100.0
2024-07-15,Fertilizer,CAN,Siaya,Aram,0.765,90.0,110.0
2024-07-14,Fertilizer,DAP,Nyamira,Ikonge,3.8,80.0,116.0
2024-07-14,Fertilizer,CAN,Nyamira,Ikonge,3.5,80.0,90.0
2024-07-12,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.5,120.0,130.0
2024-07-12,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,72.0,80.0
2024-07-10,Fertilizer,CAN,Siaya,Akala,0.7,92.0,97.5
2024-07-10,Fertilizer,NPK,Muranga,Mukuyu Market,1.375,110.0,120.0
2024-07-10,Fertilizer,DAP,Muranga,Mukuyu Market,1.65,100.0,140.0
2024-07-10,Fertilizer,CAN,Muranga,Mukuyu Market,4.55,85.0,110.0
2024-07-07,Fertilizer,DAP,Kisumu,Kibuye,1.5025,50.0,95.0
2024-07-07,Fertilizer,CAN,Kisumu,Kibuye,0.8,51.6,110.0
2024-07-07,Fertilizer,CAN,Kakamega,Mumias,6.0,78.0,84.0
2024-07-07,Fertilizer,DAP,Kakamega,Mumias,8.0,84.0,96.0
2024-07-07,Fertilizer,CAN,Kisumu,Muhoroni,2.5,100.0,110.0
2024-07-06,Fertilizer,NPK,Muranga,Mukuyu Market,2.175,100.0,110.0
2024-07-06,Fertilizer,DAP,Muranga,Mukuyu Market,0.525,110.0,124.0
2024-07-06,Fertilizer,CAN,Muranga,Mukuyu Market,1.35,70.0,80.0
2024-07-05,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.2,122.0,130.0
2024-07-05,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,1.5,71.0,80.0
2024-07-03,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,4.5,120.0,130.0
2024-07-03,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,1.5,72.0,80.0
2024-07-02,Fertilizer,DAP,Kisumu,Ahero,5.0,116.0,120.0
2024-07-02,Fertilizer,CAN,Kisumu,Ahero,4.0,96.0,100.0
2024-06-30,Fertilizer,NPK,Kisumu,Kibuye,10.0,50.0,100.0
2024-06-30,Fertilizer,CAN,Kisumu,Kibuye,3.75,51.6,85.0
2024-06-29,Fertilizer,CAN,Siaya,Akala,0.5,100.0,100.0
2024-06-28,Fertilizer,CAN,Kirinyaga,Ngurubani Market,6.5,73.0,80.0
2024-06-28,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.0,120.0,130.0
2024-06-28,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,72.0,80.0
2024-06-26,Fertilizer,CAN,Nakuru,Molo,0.8,55.005,120.0
2024-06-26,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,3.5,120.0,130.0
2024-06-26,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,72.0,80.0
2024-06-22,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,4.2,120.0,130.0
2024-06-22,Fertilizer,NPK,Muranga,Mukuyu Market,2.0775,96.0,110.0
2024-06-22,Fertilizer,DAP,Muranga,Mukuyu Market,2.0775,112.0,124.0
2024-06-22,Fertilizer,CAN,Muranga,Mukuyu Market,1.6775,70.0,80.0
2024-06-19,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,7.2,122.0,130.0
2024-06-19,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.0,72.0,80.0
2024-06-16,Fertilizer,NPK,Kisumu,Kibuye,1.5,50.0,120.0
2024-06-16,Fertilizer,DAP,Kisumu,Kibuye,1.6,50.0,92.5
2024-06-16,Fertilizer,CAN,Kisumu,Kibuye,1.3,50.0,82.5
2024-06-15,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,4.3,122.0,130.0
2024-06-15,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.2,72.0,80.0
2024-06-15,Fertilizer,NPK,Muranga,Mukuyu Market,2.7,100.0,110.0
2024-06-15,Fertilizer,DAP,Muranga,Mukuyu Market,2.275,112.0,124.0
2024-06-15,Fertilizer,CAN,Muranga,Mukuyu Market,1.5,70.0,80.0
2024-06-12,Fertilizer,NPK,Siaya,Akala,0.2,90.0,100.0
2024-06-12,Fertilizer,CAN,Siaya,Akala,0.56,90.0,95.0
2024-06-12,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.4,120.0,130.0
2024-06-12,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,72.0,80.0
2024-06-12,Fertilizer,NPK,Kisumu,Kibuye,3.5,50.0,72.5
2024-06-12,Fertilizer,DAP,Kisumu,Kibuye,3.265,51.6,97.5
2024-06-12,Fertilizer,CAN,Kisumu,Kibuye,3.265,50.0,100.0
2024-06-12,Fertilizer,DAP,Muranga,Mukuyu Market,3.415,75.0,140.0
2024-06-12,Fertilizer,CAN,Muranga,Mukuyu Market,3.25,75.0,90.0
2024-06-09,Fertilizer,NPK,Kisumu,Kibuye,1.625,50.0,85.0
2024-06-09,Fertilizer,DAP,Kisumu,Kibuye,2.64,51.6,105.0
2024-06-09,Fertilizer,CAN,Kisumu,Kibuye,1.0625,50.0,105.0
2024-06-08,Fertilizer,CAN,Siaya,Akala,0.8,92.0,105.0
2024-06-08,Fertilizer,NPK,Muranga,Mukuyu Market,2.35,100.0,110.0
2024-06-08,Fertilizer,DAP,Muranga,Mukuyu Market,2.75,110.0,124.0
2024-06-08,Fertilizer,CAN,Muranga,Mukuyu Market,1.5,70.0,80.0
2024-06-07,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.2,122.0,130.0
2024-06-07,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.0,74.0,80.0
2024-06-05,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,3.5,120.0,130.0
2024-06-05,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.1,70.0,80.0
2024-06-05,Fertilizer,CAN,Siaya,Akala,0.8,100.0,100.0
2024-06-05,Fertilizer,NPK,Muranga,Mukuyu Market,1.4,85.0,110.0
2024-06-05,Fertilizer,DAP,Muranga,Mukuyu Market,0.45,95.0,140.0
2024-06-05,Fertilizer,CAN,Muranga,Mukuyu Market,1.3275,110.0,110.0
2024-06-02,Fertilizer,NPK,Kisumu,Kibuye,0.35,50.0,120.0
2024-06-02,Fertilizer,DAP,Kisumu,Kibuye,1.475,50.0,110.0
2024-06-02,Fertilizer,CAN,Kisumu,Kibuye,1.71,51.6,110.0
2024-06-01,Fertilizer,NPK,Muranga,Mukuyu Market,1.71,100.0,110.0
2024-06-01,Fertilizer,DAP,Muranga,Mukuyu Market,1.435,110.0,124.0
2024-06-01,Fertilizer,CAN,Muranga,Mukuyu Market,5.15,70.0,80.0
2024-05-31,Fertilizer,CAN,Migori,Rongo,10.0,82.0,82.85
2024-05-31,Fertilizer,CAN,Kirinyaga,Ngurubani Market,3.5,72.0,80.0
2024-05-31,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,4.2,119.0,130.0
2024-05-31,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,2.5,71.0,80.0
2024-05-29,Fertilizer,NPK,Muranga,Mukuyu Market,4.15,69.445,110.0
2024-05-29,Fertilizer,DAP,Muranga,Mukuyu Market,4.15,65.0,124.0
2024-05-29,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,4.5,120.0,130.0
2024-05-29,Fertilizer,CAN,Kirinyaga,Makutano Kirinyaga,3.5,72.0,80.0
2024-05-26,Fertilizer,NPK,Kisumu,Kibuye,0.35,50.0,130.0
2024-05-26,Fertilizer,CAN,Kisumu,Kibuye,1.425,51.6,100.0
2024-05-26,Fertilizer,CAN,Kisumu,Kibuye,1.615,50.0,100.0
2024-05-24,Fertilizer,DAP,Kirinyaga,Makutano Kirinyaga,5.5,118.0,130.0
