date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2022-09-20,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.018,80.0,140.0
2022-09-19,African butter catfish,Fresh,Siaya,Aram,0.06,80.0,400.0
2022-09-19,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.033,80.0,140.0
2022-09-14,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.036,100.0,140.0
2022-09-12,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.031,100.0,150.0
2022-09-09,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.061,100.0,140.0
2022-09-08,African butter catfish,Fresh,Siaya,Aram,0.06,100.0,400.0
2022-09-08,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.046,100.0,150.0
2022-09-07,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0295,120.0,160.0
2022-09-05,African butter catfish,Fresh,Siaya,Aram,0.048,120.0,400.0
2022-08-25,African butter catfish,Fresh,Siaya,Aram,0.04,120.0,400.0
2022-08-22,African butter catfish,Fresh,Siaya,Aram,0.052,120.0,400.0
2022-08-18,African butter catfish,Fresh,Siaya,Aram,0.035,120.0,400.0
2022-08-15,African butter catfish,Fresh,Siaya,Aram,0.055,120.0,400.0
2022-08-11,African butter catfish,Fresh,Siaya,Aram,0.025,120.0,400.0
2022-08-08,African butter catfish,Fresh,Siaya,Aram,0.04,120.0,400.0
2022-08-04,African butter catfish,Fresh,Siaya,Aram,0.035,120.0,400.0
2022-07-29,African butter catfish,Dried,Nairobi,Gikomba,0.0475,120.0,220.0
2022-07-28,African butter catfish,Fresh,Siaya,Aram,0.06,120.0,400.0
2022-07-25,African butter catfish,Fresh,Siaya,Aram,0.06,120.0,400.0
2022-07-21,African butter catfish,Fresh,Siaya,Aram,0.045,120.0,400.0
2022-07-19,African butter catfish,Dried,Nairobi,Gikomba,0.05,120.0,180.0
2022-07-18,African butter catfish,Dried,Nairobi,Gikomba,0.0525,120.0,220.0
2022-07-15,African butter catfish,Dried,Nairobi,Gikomba,0.05375,120.0,220.0
2022-07-13,African butter catfish,Dried,Nairobi,Gikomba,0.054375,120.0,220.0
2022-07-12,African butter catfish,Dried,Nairobi,Gikomba,0.0546875,120.0,220.0
2022-07-11,African butter catfish,Fresh,Siaya,Aram,0.055,120.0,400.0
2022-07-07,African butter catfish,Fresh,Siaya,Aram,0.048,120.0,400.0
2022-07-04,African butter catfish,Fresh,Siaya,Aram,0.045,120.0,400.0
2022-06-30,African butter catfish,Fresh,Siaya,Aram,0.045,120.0,400.0
2022-06-27,African butter catfish,Fresh,Siaya,Aram,0.05,120.0,400.0
2022-06-20,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.054,120.0,160.0
2022-06-14,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.031,100.0,160.0
2022-06-13,African butter catfish,Fresh,Siaya,Aram,0.038,100.0,400.0
2022-06-09,African butter catfish,Fresh,Siaya,Aram,0.055,100.0,400.0
2022-06-07,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0155,100.0,145.0
2022-06-06,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0175,100.0,140.0
2022-06-02,African butter catfish,Dried,Nairobi,Gikomba,0.02675,100.0,180.0
2022-06-02,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.036,100.0,150.0
2022-05-31,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0625,100.0,130.0
2022-05-30,African butter catfish,Fresh,Siaya,Aram,0.06,90.0,400.0
2022-05-30,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.029,80.0,130.0
2022-05-26,African butter catfish,Fresh,Siaya,Aram,0.053,123.335,400.0
2022-05-23,African butter catfish,Fresh,Siaya,Aram,0.055,120.0,400.0
2022-05-20,African butter catfish,Dried,Nairobi,Gikomba,0.0525,100.0,180.0
