date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2024-07-31,Anchovies,Fresh,Kwale,Vanga,2.5,186.0,250.0
2024-06-08,Anchovies,Fresh,Kwale,Vanga,0.25,200.0,250.0
2024-05-27,Anchovies,Fresh,Kwale,Vanga,0.5,200.0,250.0
2024-05-22,Anchovies,Fresh,Kwale,Vanga,0.18,220.0,250.0
2024-04-26,Anchovies,Fresh,Kwale,Vanga,0.2,200.0,220.0
2024-04-05,Anchovies,Fresh,Kwale,Vanga,0.2,183.0,200.0
2024-03-23,Anchovies,Fresh,Kwale,Vanga,0.6,220.0,250.0
2024-03-17,Anchovies,Fresh,Kwale,Vanga,2.5,200.0,220.0
2024-03-15,Anchovies,Fresh,Kwale,Vanga,2.5,180.0,200.0
2024-03-13,Anchovies,Fresh,Kwale,Vanga,0.23,183.0,200.0
2024-02-21,Anchovies,Fresh,Kwale,Vanga,0.2,185.0,200.0
2024-02-19,Anchovies,Fresh,Kwale,Vanga,2.0,185.0,200.0
2024-02-03,Anchovies,Fresh,Kwale,Vanga,0.4,180.0,200.0
2024-01-19,Anchovies,Dried,Kwale,Vanga,2.3,210.0,250.0
2024-01-10,Anchovies,Fresh,Kwale,Vanga,0.2,200.0,250.0
2023-12-25,Anchovies,Fresh,Kwale,Vanga,2.6,230.0,250.0
2023-12-23,Anchovies,Fresh,Kwale,Vanga,2.0,183.0,250.0
2023-12-07,Anchovies,Fresh,Kwale,Vanga,0.3,170.0,200.0
2023-12-03,Anchovies,Fresh,Kwale,Vanga,2.0,180.0,240.0
2023-12-02,Anchovies,Fresh,Kwale,Vanga,0.23,180.0,200.0
2023-11-10,Anchovies,Fresh,Kwale,Vanga,2.0,183.0,200.0
2023-11-06,Anchovies,Fresh,Kwale,Vanga,0.2,220.0,250.0
2023-11-04,Anchovies,Fresh,Kwale,Vanga,0.25,180.0,200.0
2023-11-03,Anchovies,Fresh,Kwale,Vanga,0.033,200.0,250.0
2023-10-29,Anchovies,Fresh,Kwale,Vanga,0.8,120.0,200.0
2023-10-15,Anchovies,Fresh,Kwale,Vanga,0.2,183.0,250.0
2023-10-11,Anchovies,Fresh,Kwale,Vanga,0.2,170.0,200.0
2023-10-08,Anchovies,Fresh,Kwale,Vanga,2.5,150.0,200.0
2023-10-01,Anchovies,Fresh,Kwale,Vanga,2.0,180.0,320.0
2023-09-19,Anchovies,Fresh,Kwale,Vanga,0.2,170.0,200.0
2023-09-15,Anchovies,Fresh,Kwale,Vanga,0.2,150.0,200.0
2023-09-08,Anchovies,Fresh,Kwale,Vanga,0.12,163.0,200.0
2023-09-06,Anchovies,Fresh,Kwale,Vanga,2.0,155.0,180.0
2023-09-05,Anchovies,Fresh,Kwale,Vanga,0.3,170.0,250.0
2023-08-22,Anchovies,Fresh,Kwale,Vanga,0.5,150.0,280.0
2023-08-16,Anchovies,Fresh,Kwale,Vanga,0.2,200.0,250.0
2023-08-12,Anchovies,Fresh,Kwale,Vanga,0.35,100.0,150.0
2023-08-08,Anchovies,Fresh,Kwale,Vanga,2.0,100.0,120.0
2023-07-19,Anchovies,Fresh,Kwale,Vanga,2.0,250.0,300.0
2023-07-14,Anchovies,Fresh,Kwale,Vanga,0.2,100.0,170.0
2023-07-07,Anchovies,Fresh,Kwale,Vanga,0.28,183.0,230.0
2023-06-20,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.08,120.0,200.0
2023-06-19,Anchovies,Fresh,Kwale,Vanga,0.2,83.0,100.0
2023-06-19,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.125,100.0,180.0
2023-06-12,Anchovies,Fresh,Kwale,Vanga,2.0,83.0,185.0
2023-06-07,Anchovies,Fresh,Kwale,Vanga,2.0,83.0,250.0
2023-04-29,Anchovies,Fresh,Kwale,Vanga,0.3,183.0,250.0
2023-04-06,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.4,100.0,160.0
2023-04-05,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.4,120.0,150.0
2023-04-03,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.35,130.0,160.0
2023-04-02,Anchovies,Fresh,Kwale,Vanga,0.5,150.0,220.0
2023-03-29,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.345,120.0,150.0
2023-03-28,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.3,120.0,160.0
2023-03-27,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.4,130.0,160.0
2023-03-22,Anchovies,Fresh,Kwale,Vanga,0.2,100.0,170.0
2023-03-22,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.2,100.0,160.0
2023-03-16,Anchovies,Fresh,Kwale,Vanga,0.3,90.0,150.0
2023-03-06,Anchovies,Fresh,Kwale,Vanga,0.5,100.0,150.0
2023-03-06,Anchovies,Dried,Kwale,Mwangulu,0.38,300.0,350.0
2023-03-02,Anchovies,Fresh,Kwale,Vanga,0.62,100.0,170.0
2023-02-25,Anchovies,Fresh,Kwale,Vanga,0.2,100.0,150.0
2023-02-10,Anchovies,Fresh,Kwale,Vanga,0.3,153.0,175.0
2023-02-05,Anchovies,Fresh,Kwale,Vanga,2.0,83.0,180.0
2023-01-26,Anchovies,Fresh,Kwale,Vanga,0.2,120.0,150.0
2023-01-24,Anchovies,Fresh,Kwale,Vanga,0.28,100.0,150.0
2023-01-17,Anchovies,Fresh,Kwale,Vanga,0.18,83.0,100.0
2023-01-11,Anchovies,Fresh,Kwale,Vanga,1.0,80.0,120.0
2023-01-09,Anchovies,Dried,Kwale,Vanga,2.0,183.0,350.0
2023-01-04,Anchovies,Fresh,Kwale,Vanga,0.3,250.0,300.0
2023-01-01,Anchovies,Fresh,Kwale,Vanga,0.36,200.0,280.0
2022-12-25,Anchovies,Fresh,Kwale,Vanga,2.0,250.0,300.0
2022-12-19,Anchovies,Fresh,Kwale,Vanga,0.26,100.0,130.0
2022-12-15,Anchovies,Fresh,Kwale,Vanga,0.18,225.0,300.0
2022-12-11,Anchovies,Fresh,Kwale,Vanga,0.2,200.0,200.0
2022-12-10,Anchovies,Fresh,Kwale,Vanga,0.18,250.0,300.0
2022-11-26,Anchovies,Fresh,Kwale,Vanga,0.08,250.0,300.0
2022-11-19,Anchovies,Fresh,Kwale,Vanga,0.3,250.0,300.0
2022-11-04,Anchovies,Fresh,Kwale,Vanga,0.2,250.0,300.0
2022-11-03,Anchovies,Fresh,Kwale,Vanga,0.4,250.0,300.0
2022-10-31,Anchovies,Fresh,Kwale,Vanga,0.3,150.0,250.0
2022-10-25,Anchovies,Fresh,Kwale,Vanga,0.2,250.0,300.0
2022-10-24,Anchovies,Dried,Kwale,Vanga,0.4,250.0,300.0
2022-10-23,Anchovies,Fresh,Kwale,Vanga,1.0,250.0,320.0
2022-10-22,Anchovies,Dried,Kwale,Vanga,1.0,200.0,220.0
2022-10-15,Anchovies,Fresh,Kwale,Vanga,0.048,180.0,220.0
2022-09-14,Anchovies,Dried,Kwale,Vanga,0.532,290.0,320.0
2022-09-10,Anchovies,Dried,Kwale,Vanga,0.655,250.0,280.0
2022-09-05,Anchovies,Dried,Kilifi,Mtwapa,0.2,300.0,400.0
2022-08-24,Anchovies,Dried,Kwale,Vanga,1.256,280.0,300.0
2022-08-18,Anchovies,Dried,Kwale,Vanga,2.153,250.0,290.0
2022-08-15,Anchovies,Dried,Kwale,Vanga,0.568,250.0,280.0
2022-04-10,Anchovies,Dried,Kwale,Vanga,0.685,260.0,300.0
2022-04-09,Anchovies,Dried,Kwale,Vanga,1.5,210.0,280.0
2022-03-28,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.453,120.0,150.0
2022-03-15,Anchovies,Fresh,Kilifi,Charo wa Mae,0.082,150.0,200.0
2022-03-14,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.4,100.0,140.0
2022-03-09,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.4,100.0,140.0
2022-03-07,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.45,100.0,150.0
2022-03-02,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.8,100.0,150.0
2022-02-28,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.459,120.0,160.0
2022-02-24,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.405,100.0,160.0
2022-02-22,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.4,100.0,160.0
2022-02-15,Anchovies,Fresh,Kilifi,Charo wa Mae,0.035,180.0,230.0
2022-02-04,Anchovies,Frozen/Chilled,Tana-River,Kipini Fish market,0.53,85.0,150.0
2022-01-25,Anchovies,Fresh,Tana-River,Kipini Fish market,0.21,80.0,150.0
2022-01-24,Anchovies,Fresh,Tana-River,Kipini Fish market,0.405,80.0,180.0
2022-01-21,Anchovies,Fresh,Tana-River,Kipini Fish market,0.8,70.0,130.0
2021-12-07,Anchovies,Fresh,Kilifi,Charo wa Mae,0.2,250.0,320.0
2021-11-18,Anchovies,Fresh,Kilifi,Charo wa Mae,0.02,180.0,250.0
2021-09-29,Anchovies,Dried,Kwale,Vanga,0.38,260.0,280.0
2021-09-27,Anchovies,Fresh,Kwale,Mwangulu,0.03,100.0,200.0
2021-09-20,Anchovies,Dried,Kwale,Mwangulu,0.1,100.0,250.0
2021-08-26,Anchovies,Dried,Muranga,Kiria-ini Market,0.52,32.545,120.0
2021-07-23,Anchovies,Dried,Kwale,Vanga,2.4,280.0,320.0
2021-07-23,Anchovies,Dried,Kwale,Vanga,0.76,290.0,330.0
2021-06-04,Anchovies,Fresh,Kwale,Vanga,0.91,100.0,265.0
2021-06-03,Anchovies,Fresh,Kwale,Vanga,0.0965,100.0,232.5
2024-09-12,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.369,200.0,220.0
2024-09-02,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.35,200.0,220.0
2024-08-31,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.3,220.0,250.0
2024-08-30,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.125,180.0,200.0
2024-08-24,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.069,200.0,220.0
2024-08-15,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.26,200.0,220.0
2024-08-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,200.0,220.0
2024-08-09,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.32,200.0,220.0
2024-08-06,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,200.0,220.0
2024-08-03,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.36,170.0,220.0
2024-07-30,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,220.0,250.0
2024-07-27,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,180.0,200.0
2024-07-25,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.3,220.0,250.0
2024-07-16,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,200.0,220.0
2024-07-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,280.0,300.0
2024-07-03,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,200.0,220.0
2024-06-30,Barracuda(Kasumba),Dried,Kwale,Vanga,0.035,180.0,200.0
2024-06-27,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.36,200.0,220.0
2024-06-24,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,180.0,200.0
2024-06-22,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.039,200.0,230.0
2024-06-20,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.096,200.0,240.0
2024-06-18,Barracuda(Kasumba),Dried,Kwale,Vanga,0.18,180.0,200.0
2024-06-16,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.18,200.0,220.0
2024-06-15,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,200.0,220.0
2024-06-04,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,200.0,220.0
2024-06-03,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,200.0,220.0
2024-06-01,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.234,180.0,200.0
2024-05-30,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.086,200.0,220.0
2024-05-20,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.38,200.0,220.0
2024-05-05,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.096,180.0,200.0
2024-05-04,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,180.0,200.0
2024-05-03,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,180.0,200.0
2024-05-01,Barracuda(Kasumba),Dried,Kwale,Vanga,0.2,180.0,220.0
2024-04-21,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.048,200.0,220.0
2024-04-17,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,200.0,220.0
2024-04-15,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,200.0,220.0
2024-04-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.15,140.0,200.0
2024-04-13,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.056,200.0,220.0
2024-04-11,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,200.0,220.0
2024-03-30,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.38,200.0,220.0
2024-03-29,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.039,220.0,250.0
2024-03-26,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.32,180.0,200.0
2024-03-25,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,180.0,200.0
2024-03-24,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,200.0,220.0
2024-03-21,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.4,220.0,250.0
2024-03-17,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.096,220.0,250.0
2024-03-12,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,250.0,270.0
2024-03-06,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.18,150.0,180.0
2024-02-28,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.32,180.0,200.0
2024-02-19,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.36,230.0,250.0
2024-02-05,Barracuda(Kasumba),Frozen/Chilled,Tana-River,Kipini Fish market,0.072,280.0,380.0
2024-02-03,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.096,220.0,250.0
2024-01-31,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,180.0,200.0
2024-01-13,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,150.0,170.0
2024-01-01,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.19,180.0,200.0
2023-12-31,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,180.0,220.0
2023-12-21,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,250.0,300.0
2023-12-11,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,200.0,220.0
2023-12-04,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,170.0,200.0
2023-12-02,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.35,200.0,220.0
2023-11-27,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,180.0,200.0
2023-11-11,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,200.0,220.0
2023-11-09,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,180.0,200.0
2023-10-28,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.05,150.0,200.0
2023-10-27,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,180.0,200.0
2023-10-23,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.032,200.0,220.0
2023-10-21,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,220.0,250.0
2023-10-08,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,200.0,220.0
2023-10-05,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.358,200.0,220.0
2023-10-01,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.032,200.0,220.0
2023-09-25,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,150.0,170.0
2023-09-23,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.22,150.0,170.0
2023-09-21,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.23,150.0,170.0
2023-09-11,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.043,150.0,200.0
2023-09-10,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,170.0,200.0
2023-09-01,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.16,180.0,200.0
2023-08-31,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,200.0,220.0
2023-08-29,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,150.0,170.0
2023-08-28,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.25,150.0,200.0
2023-08-23,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.059,170.0,200.0
2023-08-21,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.4,150.0,200.0
2023-08-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,180.0,200.0
2023-08-04,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,170.0,200.0
2023-08-03,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,180.0,200.0
2023-07-30,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.18,180.0,200.0
2023-07-07,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.058,200.0,230.0
2023-06-27,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.032,160.0,180.0
2023-06-19,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.3,180.0,200.0
2023-06-17,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.049,220.0,250.0
2023-06-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.253,200.0,270.0
2023-06-05,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.04,200.0,220.0
2023-04-06,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.036,230.0,300.0
2023-03-29,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.35,100.0,150.0
2023-03-22,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.1,170.0,280.0
2023-03-20,Barracuda(Kasumba),Frozen/Chilled,Tana-River,Kipini Fish market,0.028,220.0,270.0
2023-03-16,Barracuda(Kasumba),Frozen/Chilled,Tana-River,Kipini Fish market,0.023,200.0,250.0
2023-03-13,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.36,120.0,200.0
2023-03-13,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.056,220.0,280.0
2023-03-02,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.05,220.0,300.0
2023-02-28,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.4,120.0,170.0
2023-02-25,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.15,150.0,200.0
2023-02-23,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.125,150.0,200.0
2023-02-23,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.055,298.18,350.0
2023-02-23,Barracuda(Kasumba),Frozen/Chilled,Tana-River,Kipini Fish market,0.045,220.0,300.0
2023-02-21,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.05,320.0,350.0
2023-02-20,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.055,300.0,360.0
2023-02-15,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.05,320.0,350.0
2023-02-13,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.05,320.0,350.0
2023-01-30,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.036,230.0,300.0
2023-01-26,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.065,240.0,300.0
2023-01-25,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.035,240.0,330.0
2023-01-19,Barracuda(Kasumba),Dried,Kwale,Vanga,0.032,150.0,170.0
2023-01-19,Barracuda(Kasumba),Fresh,Mombasa,Old port Fish Market,0.03,250.0,400.0
2023-01-11,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.058,210.0,250.0
2023-01-06,Barracuda(Kasumba),Fresh,Mombasa,Old port Fish Market,0.162,250.0,450.0
2022-12-20,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.28,90.0,120.0
2022-12-18,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.085,200.0,250.0
2022-12-15,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.083,220.0,300.0
2022-12-10,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.08,200.0,220.0
2022-12-07,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.108,230.0,300.0
2022-12-06,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.11,220.0,330.0
2022-12-05,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.205,240.0,320.0
2022-12-01,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.121,230.0,340.0
2022-11-29,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,170.0,200.0
2022-11-29,Barracuda(Kasumba),Frozen/Chilled,Tana-River,Kipini Fish market,0.287,240.0,350.0
2022-11-24,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.058,230.0,340.0
2022-11-23,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.063,230.0,350.0
2022-11-21,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.057,240.0,330.0
2022-11-18,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.021,300.0,400.0
2022-11-17,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.027,230.0,350.0
2022-11-14,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.068,240.0,350.0
2022-11-10,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.041,240.0,350.0
2022-11-09,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.028,230.0,350.0
2022-11-07,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.046,230.0,340.0
2022-11-02,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.036,240.0,330.0
2022-10-31,Barracuda(Kasumba),Fresh,Tana-River,Kipini Fish market,0.064,230.0,300.0
2022-10-27,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.08,200.0,230.0
2022-10-18,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.026,300.0,450.0
2022-10-17,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.112,180.0,220.0
2022-10-17,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.026,300.0,450.0
2022-10-15,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.08,250.0,300.0
2022-10-15,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.064,210.0,250.0
2022-10-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.015,180.0,200.0
2022-10-14,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.4,200.0,300.0
2022-10-12,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.065,180.0,200.0
2022-10-06,Barracuda(Kasumba),Fresh,Mombasa,Old port Fish Market,0.03,300.0,400.0
2022-09-24,Barracuda(Kasumba),Fresh,Mombasa,Old port Fish Market,0.08,300.0,400.0
2022-09-22,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.421,100.0,150.0
2022-09-20,Barracuda(Kasumba),Fresh,Mombasa,Old port Fish Market,0.069,270.0,400.0
2022-09-17,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.325,100.0,150.0
2022-09-12,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.011,300.0,400.0
2022-08-24,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.456,100.0,150.0
2022-08-18,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.453,100.0,150.0
2022-08-04,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.026,300.0,350.0
2022-08-01,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.452,120.0,170.0
2022-07-31,Barracuda(Kasumba),Fresh,Kwale,Vanga,0.2,200.0,250.0
2022-07-28,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.045,271.11,400.0
2022-07-22,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.06,280.0,400.0
2022-07-19,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.045,33.33,400.0
2022-07-08,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.065,75.0,300.0
2022-07-07,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.07,106.665,330.0
2022-07-05,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,86.66499999999999,350.0
2022-07-04,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.035,61.11,350.0
2022-07-01,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,55.555,350.0
2022-06-30,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.065,78.61,300.0
2022-06-28,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.045,105.0,330.0
2022-06-27,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.035,120.0,300.0
2022-06-24,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,105.0,300.0
2022-06-23,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.035,85.0,300.0
2022-06-22,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,93.33500000000001,300.0
2022-06-21,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.03,93.33500000000001,300.0
2022-06-20,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.035,113.335,300.0
2022-06-17,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.065,109.445,300.0
2022-06-16,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.065,96.11,300.0
2022-06-14,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.05,120.0,300.0
2022-06-13,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.05,96.11,300.0
2022-06-10,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,96.11,300.0
2022-06-09,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,105.0,300.0
2022-06-08,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,85.0,300.0
2022-06-07,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.039,101.11,300.0
2022-06-06,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.05,106.11,250.0
2022-06-03,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.06,81.11,250.0
2022-06-02,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.065,96.11,250.0
2022-05-31,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.045,120.0,250.0
2022-05-30,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.06,120.0,250.0
2022-05-27,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.045,115.0,250.0
2022-05-26,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.04,95.0,250.0
2022-05-24,Barracuda(Kasumba),Fresh,Kilifi,Malindi Old Market,0.048,39.585,250.0
